date,time,open,close
2020-04-27,20200427141500000,5.1500,5.1500
2020-04-27,20200427142000000,5.1500,5.1500
2020-04-27,20200427142500000,5.1500,5.1500
2020-04-27,20200427143000000,5.1500,5.1400
2020-04-27,20200427143500000,5.1400,5.1500
2020-04-27,20200427144000000,5.1400,5.1400
2020-04-27,20200427144500000,5.1400,5.1500
2020-04-27,20200427145000000,5.1400,5.1500
2020-04-27,20200427145500000,5.1500,5.1500
2020-04-27,20200427150000000,5.1400,5.1400
2020-04-28,20200428093500000,5.1300,5.1200
2020-04-28,20200428094000000,5.1200,5.1200
2020-04-28,20200428094500000,5.1200,5.1000
2020-04-28,20200428095000000,5.1000,5.0800
2020-04-28,20200428095500000,5.0800,5.0800
2020-04-28,20200428100000000,5.0800,5.0600
2020-04-28,20200428100500000,5.0600,5.0800
2020-04-28,20200428101000000,5.0800,5.0900
2020-04-28,20200428101500000,5.0900,5.0900
2020-04-28,20200428102000000,5.0900,5.1000
2020-04-28,20200428102500000,5.1000,5.0900
2020-04-28,20200428103000000,5.0900,5.0900
2020-04-28,20200428103500000,5.0900,5.1000
2020-04-28,20200428104000000,5.1000,5.0900
2020-04-28,20200428104500000,5.0900,5.1200
2020-04-28,20200428105000000,5.1200,5.1200
2020-04-28,20200428105500000,5.1200,5.1400
2020-04-28,20200428110000000,5.1400,5.1500
2020-04-28,20200428110500000,5.1500,5.1600
2020-04-28,20200428111000000,5.1600,5.1500
2020-04-28,20200428111500000,5.1500,5.1600
2020-04-28,20200428112000000,5.1600,5.1500
2020-04-28,20200428112500000,5.1500,5.1600
2020-04-28,20200428113000000,5.1600,5.1700
2020-04-28,20200428130500000,5.1700,5.1500
2020-04-28,20200428131000000,5.1500,5.1500
2020-04-28,20200428131500000,5.1500,5.1400
2020-04-28,20200428132000000,5.1500,5.1500
2020-04-28,20200428132500000,5.1500,5.1500
2020-04-28,20200428133000000,5.1400,5.1400
2020-04-28,20200428133500000,5.1400,5.1400
2020-04-28,20200428134000000,5.1400,5.1500
2020-04-28,20200428134500000,5.1500,5.1500
2020-04-28,20200428135000000,5.1500,5.1400
2020-04-28,20200428135500000,5.1500,5.1500
2020-04-28,20200428140000000,5.1500,5.1600
2020-04-28,20200428140500000,5.1600,5.1500
2020-04-28,20200428141000000,5.1500,5.1600
2020-04-28,20200428141500000,5.1500,5.1500
2020-04-28,20200428142000000,5.1500,5.1400
2020-04-28,20200428142500000,5.1400,5.1300
2020-04-28,20200428143000000,5.1300,5.1400
2020-04-28,20200428143500000,5.1400,5.1500
2020-04-28,20200428144000000,5.1400,5.1500
2020-04-28,20200428144500000,5.1500,5.1600
2020-04-28,20200428145000000,5.1500,5.1500
2020-04-28,20200428145500000,5.1600,5.1500
2020-04-28,20200428150000000,5.1600,5.1500
2020-04-29,20200429093500000,5.1400,5.1200
2020-04-29,20200429094000000,5.1300,5.1300
2020-04-29,20200429094500000,5.1400,5.1600
2020-04-29,20200429095000000,5.1600,5.1500
2020-04-29,20200429095500000,5.1500,5.1600
2020-04-29,20200429100000000,5.1600,5.1600
2020-04-29,20200429100500000,5.1600,5.1500
2020-04-29,20200429101000000,5.1600,5.1700
2020-04-29,20200429101500000,5.1700,5.1800
2020-04-29,20200429102000000,5.1800,5.1900
2020-04-29,20200429102500000,5.1800,5.2000
2020-04-29,20200429103000000,5.2000,5.2100
2020-04-29,20200429103500000,5.2100,5.2200
2020-04-29,20200429104000000,5.2100,5.2100
2020-04-29,20200429104500000,5.2100,5.2200
2020-04-29,20200429105000000,5.2200,5.2100
2020-04-29,20200429105500000,5.2100,5.2100
2020-04-29,20200429110000000,5.2100,5.2100
2020-04-29,20200429110500000,5.2100,5.2100
2020-04-29,20200429111000000,5.2100,5.2100
2020-04-29,20200429111500000,5.2100,5.2100
2020-04-29,20200429112000000,5.2100,5.2000
2020-04-29,20200429112500000,5.2000,5.1900
2020-04-29,20200429113000000,5.1900,5.1900
2020-04-29,20200429130500000,5.2000,5.1800
2020-04-29,20200429131000000,5.1900,5.1900
2020-04-29,20200429131500000,5.1900,5.1800
2020-04-29,20200429132000000,5.1900,5.1900
2020-04-29,20200429132500000,5.1800,5.1900
2020-04-29,20200429133000000,5.1900,5.1800
2020-04-29,20200429133500000,5.1700,5.1600
2020-04-29,20200429134000000,5.1600,5.1400
2020-04-29,20200429134500000,5.1500,5.1400
2020-04-29,20200429135000000,5.1400,5.1400
2020-04-29,20200429135500000,5.1400,5.1500
2020-04-29,20200429140000000,5.1400,5.1600
2020-04-29,20200429140500000,5.1600,5.1600
2020-04-29,20200429141000000,5.1600,5.1500
2020-04-29,20200429141500000,5.1500,5.1500
2020-04-29,20200429142000000,5.1500,5.1500
2020-04-29,20200429142500000,5.1400,5.1500
2020-04-29,20200429143000000,5.1500,5.1500
2020-04-29,20200429143500000,5.1500,5.1600
2020-04-29,20200429144000000,5.1600,5.1600
2020-04-29,20200429144500000,5.1500,5.1600
2020-04-29,20200429145000000,5.1500,5.1500
2020-04-29,20200429145500000,5.1500,5.1600
2020-04-29,20200429150000000,5.1600,5.1800
2020-04-30,20200430093500000,5.1800,5.2100
2020-04-30,20200430094000000,5.2100,5.2100
2020-04-30,20200430094500000,5.2200,5.2300
2020-04-30,20200430095000000,5.2300,5.2200
2020-04-30,20200430095500000,5.2100,5.2100
2020-04-30,20200430100000000,5.2100,5.2200
2020-04-30,20200430100500000,5.2100,5.2100
2020-04-30,20200430101000000,5.2200,5.2000
2020-04-30,20200430101500000,5.2100,5.2000
2020-04-30,20200430102000000,5.2000,5.2000
2020-04-30,20200430102500000,5.2000,5.2000
2020-04-30,20200430103000000,5.2000,5.2100
2020-04-30,20200430103500000,5.2100,5.2100
2020-04-30,20200430104000000,5.2200,5.2100
2020-04-30,20200430104500000,5.2100,5.2200
2020-04-30,20200430105000000,5.2200,5.2300
2020-04-30,20200430105500000,5.2300,5.2200
2020-04-30,20200430110000000,5.2200,5.2200
2020-04-30,20200430110500000,5.2200,5.2200
2020-04-30,20200430111000000,5.2200,5.2200
2020-04-30,20200430111500000,5.2200,5.2300
2020-04-30,20200430112000000,5.2300,5.2300
2020-04-30,20200430112500000,5.2300,5.2200
2020-04-30,20200430113000000,5.2300,5.2200
2020-04-30,20200430130500000,5.2200,5.2400
2020-04-30,20200430131000000,5.2300,5.2300
2020-04-30,20200430131500000,5.2400,5.2300
2020-04-30,20200430132000000,5.2400,5.2400
2020-04-30,20200430132500000,5.2400,5.2500
2020-04-30,20200430133000000,5.2400,5.2400
2020-04-30,20200430133500000,5.2500,5.2400
2020-04-30,20200430134000000,5.2300,5.2400
2020-04-30,20200430134500000,5.2400,5.2300
2020-04-30,20200430135000000,5.2400,5.2300
2020-04-30,20200430135500000,5.2400,5.2300
2020-04-30,20200430140000000,5.2400,5.2300
2020-04-30,20200430140500000,5.2300,5.2300
2020-04-30,20200430141000000,5.2300,5.2300
2020-04-30,20200430141500000,5.2200,5.2300
2020-04-30,20200430142000000,5.2300,5.2300
2020-04-30,20200430142500000,5.2300,5.2200
2020-04-30,20200430143000000,5.2300,5.2300
2020-04-30,20200430143500000,5.2400,5.2400
2020-04-30,20200430144000000,5.2300,5.2300
2020-04-30,20200430144500000,5.2300,5.2200
2020-04-30,20200430145000000,5.2300,5.2400
2020-04-30,20200430145500000,5.2300,5.2400
2020-04-30,20200430150000000,5.2300,5.2400
2020-05-06,20200506093500000,5.1900,5.3000
2020-05-06,20200506094000000,5.3000,5.2800
2020-05-06,20200506094500000,5.2800,5.2500
2020-05-06,20200506095000000,5.2500,5.2200
2020-05-06,20200506095500000,5.2200,5.2500
2020-05-06,20200506100000000,5.2500,5.2500
2020-05-06,20200506100500000,5.2500,5.2500
2020-05-06,20200506101000000,5.2500,5.2500
2020-05-06,20200506101500000,5.2500,5.2300
2020-05-06,20200506102000000,5.2400,5.2400
2020-05-06,20200506102500000,5.2400,5.2300
2020-05-06,20200506103000000,5.2300,5.2300
2020-05-06,20200506103500000,5.2400,5.2300
2020-05-06,20200506104000000,5.2400,5.2200
2020-05-06,20200506104500000,5.2300,5.2100
2020-05-06,20200506105000000,5.2100,5.2300
2020-05-06,20200506105500000,5.2300,5.2300
2020-05-06,20200506110000000,5.2200,5.2200
2020-05-06,20200506110500000,5.2200,5.2200
2020-05-06,20200506111000000,5.2200,5.2200
2020-05-06,20200506111500000,5.2300,5.2200
2020-05-06,20200506112000000,5.2200,5.2200
2020-05-06,20200506112500000,5.2200,5.2200
2020-05-06,20200506113000000,5.2200,5.2300
2020-05-06,20200506130500000,5.2300,5.2200
2020-05-06,20200506131000000,5.2200,5.2300
2020-05-06,20200506131500000,5.2300,5.2200
2020-05-06,20200506132000000,5.2200,5.2200
2020-05-06,20200506132500000,5.2200,5.2200
2020-05-06,20200506133000000,5.2200,5.2200
2020-05-06,20200506133500000,5.2300,5.2200
2020-05-06,20200506134000000,5.2100,5.2200
2020-05-06,20200506134500000,5.2100,5.2100
2020-05-06,20200506135000000,5.2200,5.2200
2020-05-06,20200506135500000,5.2200,5.2100
2020-05-06,20200506140000000,5.2100,5.2200
2020-05-06,20200506140500000,5.2200,5.2200
2020-05-06,20200506141000000,5.2200,5.2200
2020-05-06,20200506141500000,5.2100,5.2100
2020-05-06,20200506142000000,5.2100,5.2300
2020-05-06,20200506142500000,5.2200,5.2300
2020-05-06,20200506143000000,5.2300,5.2400
2020-05-06,20200506143500000,5.2300,5.2300
2020-05-06,20200506144000000,5.2500,5.2400
2020-05-06,20200506144500000,5.2300,5.2400
2020-05-06,20200506145000000,5.2400,5.2500
2020-05-06,20200506145500000,5.2500,5.2500
2020-05-06,20200506150000000,5.2400,5.2400
2020-05-07,20200507093500000,5.2100,5.2100
2020-05-07,20200507094000000,5.2100,5.2000
2020-05-07,20200507094500000,5.2000,5.2000
2020-05-07,20200507095000000,5.2000,5.2000
2020-05-07,20200507095500000,5.2000,5.2000
2020-05-07,20200507100000000,5.1900,5.2000
2020-05-07,20200507100500000,5.1900,5.2000
2020-05-07,20200507101000000,5.1900,5.1900
2020-05-07,20200507101500000,5.2000,5.1900
2020-05-07,20200507102000000,5.1900,5.1900
2020-05-07,20200507102500000,5.1800,5.1800
2020-05-07,20200507103000000,5.1900,5.1900
2020-05-07,20200507103500000,5.1800,5.1900
2020-05-07,20200507104000000,5.1900,5.2000
2020-05-07,20200507104500000,5.1900,5.2000
2020-05-07,20200507105000000,5.1900,5.1900
2020-05-07,20200507105500000,5.1900,5.2000
2020-05-07,20200507110000000,5.1900,5.1900
2020-05-07,20200507110500000,5.1900,5.2000
2020-05-07,20200507111000000,5.1900,5.1900
2020-05-07,20200507111500000,5.1800,5.2000
2020-05-07,20200507112000000,5.1900,5.2100
2020-05-07,20200507112500000,5.2000,5.2000
2020-05-07,20200507113000000,5.1900,5.1900
2020-05-07,20200507130500000,5.2000,5.1800
2020-05-07,20200507131000000,5.1900,5.1800
2020-05-07,20200507131500000,5.1800,5.1800
2020-05-07,20200507132000000,5.1900,5.1900
2020-05-07,20200507132500000,5.1900,5.1800
2020-05-07,20200507133000000,5.1900,5.1800
2020-05-07,20200507133500000,5.1800,5.1800
2020-05-07,20200507134000000,5.1900,5.1900
2020-05-07,20200507134500000,5.1900,5.1800
2020-05-07,20200507135000000,5.1900,5.1800
2020-05-07,20200507135500000,5.1800,5.1900
2020-05-07,20200507140000000,5.1900,5.1800
2020-05-07,20200507140500000,5.1800,5.1900
2020-05-07,20200507141000000,5.1900,5.1900
2020-05-07,20200507141500000,5.1900,5.1900
2020-05-07,20200507142000000,5.1800,5.1900
2020-05-07,20200507142500000,5.1900,5.1800
2020-05-07,20200507143000000,5.1900,5.1800
2020-05-07,20200507143500000,5.1900,5.1800
2020-05-07,20200507144000000,5.1700,5.1800
2020-05-07,20200507144500000,5.1900,5.1800
2020-05-07,20200507145000000,5.1800,5.1800
2020-05-07,20200507145500000,5.1800,5.1800
2020-05-07,20200507150000000,5.1700,5.1800
2020-05-08,20200508093500000,5.1900,5.1800
2020-05-08,20200508094000000,5.1900,5.1900
2020-05-08,20200508094500000,5.1900,5.1900
2020-05-08,20200508095000000,5.1900,5.2100
2020-05-08,20200508095500000,5.2000,5.1900
2020-05-08,20200508100000000,5.1900,5.1900
2020-05-08,20200508100500000,5.2000,5.2000
2020-05-08,20200508101000000,5.2000,5.1900
2020-05-08,20200508101500000,5.1900,5.1900
2020-05-08,20200508102000000,5.1900,5.1900
2020-05-08,20200508102500000,5.1900,5.1800
2020-05-08,20200508103000000,5.1900,5.1800
2020-05-08,20200508103500000,5.1900,5.1800
2020-05-08,20200508104000000,5.1900,5.1800
2020-05-08,20200508104500000,5.1800,5.1800
2020-05-08,20200508105000000,5.1800,5.1800
2020-05-08,20200508105500000,5.1800,5.1800
2020-05-08,20200508110000000,5.1800,5.1800
2020-05-08,20200508110500000,5.1800,5.1800
2020-05-08,20200508111000000,5.1900,5.1800
2020-05-08,20200508111500000,5.1900,5.1800
2020-05-08,20200508112000000,5.1900,5.1900
2020-05-08,20200508112500000,5.1900,5.1900
2020-05-08,20200508113000000,5.2000,5.2100
2020-05-08,20200508130500000,5.2000,5.2100
2020-05-08,20200508131000000,5.2100,5.2000
2020-05-08,20200508131500000,5.2100,5.2200
2020-05-08,20200508132000000,5.2100,5.2200
2020-05-08,20200508132500000,5.2100,5.2100
2020-05-08,20200508133000000,5.2100,5.2000
2020-05-08,20200508133500000,5.2000,5.2100
2020-05-08,20200508134000000,5.2000,5.2000
2020-05-08,20200508134500000,5.1900,5.1900
2020-05-08,20200508135000000,5.1900,5.2000
2020-05-08,20200508135500000,5.1900,5.2000
2020-05-08,20200508140000000,5.2000,5.2000
2020-05-08,20200508140500000,5.1900,5.1900
2020-05-08,20200508141000000,5.1900,5.2100
2020-05-08,20200508141500000,5.2100,5.2000
2020-05-08,20200508142000000,5.2100,5.2000
2020-05-08,20200508142500000,5.2000,5.2000
2020-05-08,20200508143000000,5.2000,5.2000
2020-05-08,20200508143500000,5.2000,5.1900
2020-05-08,20200508144000000,5.1900,5.2000
2020-05-08,20200508144500000,5.1900,5.1900
2020-05-08,20200508145000000,5.1900,5.1900
2020-05-08,20200508145500000,5.1900,5.2000
2020-05-08,20200508150000000,5.1900,5.1900
2020-05-11,20200511093500000,5.2100,5.2100
2020-05-11,20200511094000000,5.2000,5.2300
2020-05-11,20200511094500000,5.2300,5.2400
2020-05-11,20200511095000000,5.2400,5.2400
2020-05-11,20200511095500000,5.2400,5.2300
2020-05-11,20200511100000000,5.2300,5.2200
2020-05-11,20200511100500000,5.2200,5.2300
2020-05-11,20200511101000000,5.2200,5.2300
2020-05-11,20200511101500000,5.2300,5.2300
2020-05-11,20200511102000000,5.2200,5.2100
2020-05-11,20200511102500000,5.2200,5.2100
2020-05-11,20200511103000000,5.2100,5.2100
2020-05-11,20200511103500000,5.2100,5.2200
2020-05-11,20200511104000000,5.2100,5.2100
2020-05-11,20200511104500000,5.2100,5.2100
2020-05-11,20200511105000000,5.2200,5.2100
2020-05-11,20200511105500000,5.2100,5.2100
2020-05-11,20200511110000000,5.2100,5.2200
2020-05-11,20200511110500000,5.2200,5.2400
2020-05-11,20200511111000000,5.2300,5.2600
2020-05-11,20200511111500000,5.2600,5.2700
2020-05-11,20200511112000000,5.2700,5.2600
2020-05-11,20200511112500000,5.2500,5.2500
2020-05-11,20200511113000000,5.2500,5.2400
2020-05-11,20200511130500000,5.2500,5.2500
2020-05-11,20200511131000000,5.2400,5.2400
2020-05-11,20200511131500000,5.2300,5.2300
2020-05-11,20200511132000000,5.2300,5.2300
2020-05-11,20200511132500000,5.2400,5.2300
2020-05-11,20200511133000000,5.2400,5.2400
2020-05-11,20200511133500000,5.2300,5.2400
2020-05-11,20200511134000000,5.2400,5.2400
2020-05-11,20200511134500000,5.2300,5.2300
2020-05-11,20200511135000000,5.2300,5.2200
2020-05-11,20200511135500000,5.2200,5.2200
2020-05-11,20200511140000000,5.2200,5.2300
2020-05-11,20200511140500000,5.2200,5.2200
2020-05-11,20200511141000000,5.2200,5.2200
2020-05-11,20200511141500000,5.2200,5.2100
2020-05-11,20200511142000000,5.2200,5.2000
2020-05-11,20200511142500000,5.2100,5.2100
2020-05-11,20200511143000000,5.2000,5.2200
2020-05-11,20200511143500000,5.2100,5.2200
2020-05-11,20200511144000000,5.2200,5.2300
2020-05-11,20200511144500000,5.2200,5.2100
2020-05-11,20200511145000000,5.2100,5.2200
2020-05-11,20200511145500000,5.2100,5.2200
2020-05-11,20200511150000000,5.2300,5.2300
2020-05-12,20200512093500000,5.2300,5.2200
2020-05-12,20200512094000000,5.2200,5.2000
2020-05-12,20200512094500000,5.2000,5.2000
2020-05-12,20200512095000000,5.1900,5.1900
2020-05-12,20200512095500000,5.2000,5.1900
2020-05-12,20200512100000000,5.1900,5.1900
2020-05-12,20200512100500000,5.2000,5.2000
2020-05-12,20200512101000000,5.1900,5.2000
2020-05-12,20200512101500000,5.2000,5.2000
2020-05-12,20200512102000000,5.1900,5.1900
2020-05-12,20200512102500000,5.1900,5.2000
2020-05-12,20200512103000000,5.2000,5.1900
2020-05-12,20200512103500000,5.1900,5.1900
2020-05-12,20200512104000000,5.1900,5.1900
2020-05-12,20200512104500000,5.1900,5.1900
2020-05-12,20200512105000000,5.1900,5.1900
2020-05-12,20200512105500000,5.1800,5.1900
2020-05-12,20200512110000000,5.1800,5.1900
2020-05-12,20200512110500000,5.1800,5.1800
2020-05-12,20200512111000000,5.1800,5.1900
2020-05-12,20200512111500000,5.1900,5.1800
2020-05-12,20200512112000000,5.1800,5.1800
2020-05-12,20200512112500000,5.1800,5.1800
2020-05-12,20200512113000000,5.1700,5.1700
2020-05-12,20200512130500000,5.1700,5.1700
2020-05-12,20200512131000000,5.1700,5.1700
2020-05-12,20200512131500000,5.1700,5.1700
2020-05-12,20200512132000000,5.1700,5.1700
2020-05-12,20200512132500000,5.1700,5.1800
2020-05-12,20200512133000000,5.1700,5.1800
2020-05-12,20200512133500000,5.1700,5.1800
2020-05-12,20200512134000000,5.1800,5.1800
2020-05-12,20200512134500000,5.1800,5.1800
2020-05-12,20200512135000000,5.1800,5.1800
2020-05-12,20200512135500000,5.1700,5.1800
2020-05-12,20200512140000000,5.1700,5.1700
2020-05-12,20200512140500000,5.1800,5.1600
2020-05-12,20200512141000000,5.1600,5.1700
2020-05-12,20200512141500000,5.1700,5.1700
2020-05-12,20200512142000000,5.1600,5.1600
2020-05-12,20200512142500000,5.1600,5.1600
2020-05-12,20200512143000000,5.1700,5.1600
2020-05-12,20200512143500000,5.1600,5.1600
2020-05-12,20200512144000000,5.1600,5.1600
2020-05-12,20200512144500000,5.1700,5.1700
2020-05-12,20200512145000000,5.1700,5.1700
2020-05-12,20200512145500000,5.1700,5.1700
2020-05-12,20200512150000000,5.1700,5.1700
2020-05-13,20200513093500000,5.1500,5.1600
2020-05-13,20200513094000000,5.1500,5.1500
2020-05-13,20200513094500000,5.1500,5.1700
2020-05-13,20200513095000000,5.1700,5.1500
2020-05-13,20200513095500000,5.1500,5.1600
2020-05-13,20200513100000000,5.1600,5.1600
2020-05-13,20200513100500000,5.1500,5.1700
2020-05-13,20200513101000000,5.1600,5.1600
2020-05-13,20200513101500000,5.1600,5.1600
2020-05-13,20200513102000000,5.1500,5.1500
2020-05-13,20200513102500000,5.1500,5.1500
2020-05-13,20200513103000000,5.1500,5.1500
2020-05-13,20200513103500000,5.1400,5.1500
2020-05-13,20200513104000000,5.1400,5.1500
2020-05-13,20200513104500000,5.1400,5.1500
2020-05-13,20200513105000000,5.1400,5.1500
2020-05-13,20200513105500000,5.1500,5.1600
2020-05-13,20200513110000000,5.1600,5.1500
2020-05-13,20200513110500000,5.1500,5.1600
2020-05-13,20200513111000000,5.1500,5.1600
2020-05-13,20200513111500000,5.1600,5.1600
2020-05-13,20200513112000000,5.1600,5.1600
2020-05-13,20200513112500000,5.1600,5.1500
2020-05-13,20200513113000000,5.1600,5.1500
2020-05-13,20200513130500000,5.1600,5.1500
2020-05-13,20200513131000000,5.1500,5.1500
2020-05-13,20200513131500000,5.1500,5.1500
2020-05-13,20200513132000000,5.1500,5.1500
2020-05-13,20200513132500000,5.1500,5.1600
2020-05-13,20200513133000000,5.1600,5.1600
2020-05-13,20200513133500000,5.1600,5.1600
2020-05-13,20200513134000000,5.1600,5.1600
2020-05-13,20200513134500000,5.1500,5.1600
2020-05-13,20200513135000000,5.1500,5.1500
2020-05-13,20200513135500000,5.1500,5.1500
2020-05-13,20200513140000000,5.1400,5.1500
2020-05-13,20200513140500000,5.1500,5.1500
2020-05-13,20200513141000000,5.1500,5.1500
2020-05-13,20200513141500000,5.1500,5.1500
2020-05-13,20200513142000000,5.1500,5.1600
2020-05-13,20200513142500000,5.1500,5.1500
2020-05-13,20200513143000000,5.1600,5.1600
2020-05-13,20200513143500000,5.1600,5.1600
2020-05-13,20200513144000000,5.1500,5.1600
2020-05-13,20200513144500000,5.1600,5.1600
2020-05-13,20200513145000000,5.1600,5.1700
2020-05-13,20200513145500000,5.1600,5.1600
2020-05-13,20200513150000000,5.1600,5.1700
2020-05-14,20200514093500000,5.1500,5.1500
2020-05-14,20200514094000000,5.1500,5.1400
2020-05-14,20200514094500000,5.1500,5.1500
2020-05-14,20200514095000000,5.1400,5.1300
2020-05-14,20200514095500000,5.1400,5.1400
2020-05-14,20200514100000000,5.1400,5.1300
2020-05-14,20200514100500000,5.1400,5.1300
2020-05-14,20200514101000000,5.1300,5.1300
2020-05-14,20200514101500000,5.1300,5.1300
2020-05-14,20200514102000000,5.1300,5.1300
2020-05-14,20200514102500000,5.1300,5.1300
2020-05-14,20200514103000000,5.1300,5.1300
2020-05-14,20200514103500000,5.1300,5.1300
2020-05-14,20200514104000000,5.1300,5.1300
2020-05-14,20200514104500000,5.1300,5.1300
2020-05-14,20200514105000000,5.1200,5.1200
2020-05-14,20200514105500000,5.1200,5.1200
2020-05-14,20200514110000000,5.1100,5.1300
2020-05-14,20200514110500000,5.1300,5.1200
2020-05-14,20200514111000000,5.1200,5.1300
2020-05-14,20200514111500000,5.1300,5.1300
2020-05-14,20200514112000000,5.1300,5.1300
2020-05-14,20200514112500000,5.1300,5.1200
2020-05-14,20200514113000000,5.1300,5.1200
2020-05-14,20200514130500000,5.1200,5.1100
2020-05-14,20200514131000000,5.1200,5.1200
2020-05-14,20200514131500000,5.1100,5.1200
2020-05-14,20200514132000000,5.1200,5.1200
2020-05-14,20200514132500000,5.1200,5.1200
2020-05-14,20200514133000000,5.1100,5.1100
2020-05-14,20200514133500000,5.1100,5.1100
2020-05-14,20200514134000000,5.1200,5.1100
2020-05-14,20200514134500000,5.1200,5.1100
2020-05-14,20200514135000000,5.1200,5.1100
2020-05-14,20200514135500000,5.1100,5.1000
2020-05-14,20200514140000000,5.1000,5.1200
2020-05-14,20200514140500000,5.1100,5.1100
2020-05-14,20200514141000000,5.1100,5.1100
2020-05-14,20200514141500000,5.1000,5.1100
2020-05-14,20200514142000000,5.1100,5.1100
2020-05-14,20200514142500000,5.1100,5.1100
2020-05-14,20200514143000000,5.1100,5.1000
2020-05-14,20200514143500000,5.1100,5.0900
2020-05-14,20200514144000000,5.1000,5.0800
2020-05-14,20200514144500000,5.0900,5.0900
2020-05-14,20200514145000000,5.0800,5.0900
2020-05-14,20200514145500000,5.0900,5.1000
2020-05-14,20200514150000000,5.1000,5.0900
2020-05-15,20200515093500000,5.1100,5.1200
2020-05-15,20200515094000000,5.1200,5.1200
2020-05-15,20200515094500000,5.1200,5.1300
2020-05-15,20200515095000000,5.1300,5.1100
2020-05-15,20200515095500000,5.1100,5.1200
2020-05-15,20200515100000000,5.1200,5.1100
2020-05-15,20200515100500000,5.1100,5.1100
2020-05-15,20200515101000000,5.1100,5.1200
2020-05-15,20200515101500000,5.1200,5.1200
2020-05-15,20200515102000000,5.1200,5.1200
2020-05-15,20200515102500000,5.1200,5.1100
2020-05-15,20200515103000000,5.1100,5.1100
2020-05-15,20200515103500000,5.1100,5.1100
2020-05-15,20200515104000000,5.1100,5.1100
2020-05-15,20200515104500000,5.1100,5.1300
2020-05-15,20200515105000000,5.1300,5.1200
2020-05-15,20200515105500000,5.1200,5.1300
2020-05-15,20200515110000000,5.1300,5.1300
2020-05-15,20200515110500000,5.1300,5.1100
2020-05-15,20200515111000000,5.1100,5.1200
2020-05-15,20200515111500000,5.1200,5.1200
2020-05-15,20200515112000000,5.1200,5.1200
2020-05-15,20200515112500000,5.1200,5.1300
2020-05-15,20200515113000000,5.1300,5.1100
2020-05-15,20200515130500000,5.1100,5.1100
2020-05-15,20200515131000000,5.1200,5.1100
2020-05-15,20200515131500000,5.1200,5.1200
2020-05-15,20200515132000000,5.1200,5.1200
2020-05-15,20200515132500000,5.1200,5.1200
2020-05-15,20200515133000000,5.1200,5.1200
2020-05-15,20200515133500000,5.1200,5.1200
2020-05-15,20200515134000000,5.1100,5.1200
2020-05-15,20200515134500000,5.1200,5.1200
2020-05-15,20200515135000000,5.1100,5.1200
2020-05-15,20200515135500000,5.1200,5.1200
2020-05-15,20200515140000000,5.1100,5.1100
2020-05-15,20200515140500000,5.1100,5.1100
2020-05-15,20200515141000000,5.1100,5.1100
2020-05-15,20200515141500000,5.1200,5.1100
2020-05-15,20200515142000000,5.1200,5.1200
2020-05-15,20200515142500000,5.1100,5.1200
2020-05-15,20200515143000000,5.1100,5.1200
2020-05-15,20200515143500000,5.1100,5.1200
2020-05-15,20200515144000000,5.1200,5.1100
2020-05-15,20200515144500000,5.1000,5.1000
2020-05-15,20200515145000000,5.1000,5.1000
2020-05-15,20200515145500000,5.1000,5.1100
2020-05-15,20200515150000000,5.1000,5.1000
2020-05-18,20200518093500000,5.1400,5.1100
2020-05-18,20200518094000000,5.1200,5.1200
2020-05-18,20200518094500000,5.1300,5.1300
2020-05-18,20200518095000000,5.1300,5.1300
2020-05-18,20200518095500000,5.1300,5.1300
2020-05-18,20200518100000000,5.1200,5.1200
2020-05-18,20200518100500000,5.1200,5.1300
2020-05-18,20200518101000000,5.1300,5.1500
2020-05-18,20200518101500000,5.1500,5.1500
2020-05-18,20200518102000000,5.1500,5.1400
2020-05-18,20200518102500000,5.1500,5.1500
2020-05-18,20200518103000000,5.1600,5.1500
2020-05-18,20200518103500000,5.1500,5.1500
2020-05-18,20200518104000000,5.1500,5.1500
2020-05-18,20200518104500000,5.1500,5.1500
2020-05-18,20200518105000000,5.1600,5.1500
2020-05-18,20200518105500000,5.1400,5.1500
2020-05-18,20200518110000000,5.1500,5.1400
2020-05-18,20200518110500000,5.1500,5.1500
2020-05-18,20200518111000000,5.1400,5.1500
2020-05-18,20200518111500000,5.1400,5.1400
2020-05-18,20200518112000000,5.1500,5.1400
2020-05-18,20200518112500000,5.1400,5.1300
2020-05-18,20200518113000000,5.1400,5.1400
2020-05-18,20200518130500000,5.1400,5.1300
2020-05-18,20200518131000000,5.1400,5.1400
2020-05-18,20200518131500000,5.1300,5.1400
2020-05-18,20200518132000000,5.1400,5.1200
2020-05-18,20200518132500000,5.1300,5.1300
2020-05-18,20200518133000000,5.1300,5.1400
2020-05-18,20200518133500000,5.1400,5.1400
2020-05-18,20200518134000000,5.1400,5.1400
2020-05-18,20200518134500000,5.1400,5.1400
2020-05-18,20200518135000000,5.1400,5.1300
2020-05-18,20200518135500000,5.1400,5.1300
2020-05-18,20200518140000000,5.1400,5.1400
2020-05-18,20200518140500000,5.1400,5.1300
2020-05-18,20200518141000000,5.1300,5.1400
2020-05-18,20200518141500000,5.1300,5.1400
2020-05-18,20200518142000000,5.1400,5.1300
2020-05-18,20200518142500000,5.1300,5.1300
2020-05-18,20200518143000000,5.1200,5.1400
2020-05-18,20200518143500000,5.1300,5.1300
2020-05-18,20200518144000000,5.1200,5.1200
2020-05-18,20200518144500000,5.1300,5.1200
